#1.2										
19067	9									
Name	Description	S47	S48	S79	S77	S75	S46	S42	S81	S82
ENSMUSG00000006378	na	1386.86	1243.21	1266.06	1673.91	2242.27	903.043	1537.72	1190.44	1018.81
ENSMUSG00000006386	na	886.155	103.201	220.861	164.835	121.933	48.0695	255.301	85.3662	1061.13
ENSMUSG00000006390	na	1971.06	2118	1643.41	2267.93	2013.92	2913.48	2897.7	2487.91	2020.87
ENSMUSG00000006392	na	1236.32	1173.32	1083.22	1256.62	1151.26	1224.01	1355.77	1286.65	1084.78
ENSMUSG00000006395	na	1906.53	866.892	906.537	1105.36	1050.66	1628.51	2329.06	1326.25	1733.61
ENSMUSG00000006398	na	48.1794	51.6006	44.1722	46.5415	54.87	66.8283	84.7932	58.9643	54.0377
ENSMUSG00000006403	na	355.323	4222.71	3205.53	3040.69	955.145	1905.2	790.793	1032.32	451.989
ENSMUSG00000006411	na	322.63	727.17	648.526	642.858	749.891	358.763	354.841	338.825	248.383
ENSMUSG00000006412	na	2978.48	2881.7	2984.65	2993.22	4191.44	3733.02	4184.37	3914.57	3112.38
ENSMUSG00000006418	na	3945.58	4693.52	4595.97	4108.16	3984.19	3421.17	3307.75	2733.5	3310.03
ENSMUSG00000006423	na	1921.66	1993.08	2296.52	1955.61	2028.21	2015.71	2001.11	2377.23	2500.6
ENSMUSG00000006435	na	49.9001	77.9245	67.2623	67.201	60.9667	30.4831	23.9633	91.397	58.9587
ENSMUSG00000006442	na	535.996	509.656	513	389.786	466.395	806.629	647.932	658.287	592.235
ENSMUSG00000006445	na	671.93	2865.03	2343.14	2349.38	3621.42	2800.93	932.725	3012.45	1226.71
ENSMUSG00000006456	na	1512.29	1374.17	1083.27	778.721	992.026	978.775	669.089	1066.88	1567.74
ENSMUSG00000006457	na	17.2069	4.76313	7.0274	3.87846	8.12889	3.51728	11.06	5.28039	10.1381
ENSMUSG00000006462	na	36.1345	57.9515	35.137	101.81	98.5628	42.2074	97.6965	43.1231	21.9659
ENSMUSG00000006463	na	727.858	434.24	439.715	376.21	270.286	309.521	413.827	296.581	576.183
ENSMUSG00000006464	na	795.82	492.984	463.808	656.43	381.042	396.28	585.257	357.306	514.51
ENSMUSG00000006469	na	410.385	698.593	741.893	1361.34	1143.13	656.559	517.054	737.494	719.806
ENSMUSG00000006471	na	1000.97	1136.25	1415.15	1559.55	875.146	1203.03	1624.93	1498.69	1078.34
ENSMUSG00000006476	na	1626.91	1455.93	1411.49	1826.75	1427.63	1479.6	1570.52	1612.28	1286.69
ENSMUSG00000006494	na	3163.44	3037.25	2595.1	2151.58	1950.91	1156.01	1884.8	1452.99	1964.22
ENSMUSG00000006498	na	6705.26	5615.13	5320.34	4294.4	4002.36	6763.76	3897.26	6182.74	6495.1
ENSMUSG00000006517	na	820.766	481.075	401.566	625.402	863.691	1236.9	1245.16	1007.67	1268.13
ENSMUSG00000006519	na	7280.81	7237.89	6867.62	9734.78	12020.3	11360.6	14245.7	11774.5	8968.34
ENSMUSG00000006522	na	56.7829	20.6402	41.1605	43.6327	176.803	92.6217	65.4382	23.7617	64.2081
ENSMUSG00000006526	na	579.015	404.867	563.195	491.596	486.717	514.696	594.472	513.958	512.819
ENSMUSG00000006527	na	984.238	927.226	874.409	1011.31	871.824	1201.74	1065.45	1061.36	1145.61
ENSMUSG00000006529	na	35.2742	33.3419	24.0939	33.9365	58.9345	94.9666	201.845	139.05	144.468
ENSMUSG00000006538	na	774.311	1451.96	953.718	1753.07	1650.17	1277.95	570.51	1128.24	395.387
ENSMUSG00000006542	na	505.883	100.82	150.587	248.221	280.447	185.243	536.41	205.935	611.667
ENSMUSG00000006567	na	114.426	64.3023	30.1174	98.9007	84.3372	87.932	168.665	40.483	152.072
ENSMUSG00000006570	na	12.9052	7.93856	5.01957	5.81769	8.12889	5.86213	5.52999	8.80064	2.53453
ENSMUSG00000006574	na	1114.15	138.925	42.1644	91.1438	44.7089	132.484	712.447	79.2058	701.22
ENSMUSG00000006575	na	67.107	80.9733	142.556	109.566	135.143	164.14	219.356	146.091	73.5013
ENSMUSG00000006576	na	1294.82	673.984	575.244	571.103	559.878	374.004	677.423	513.958	626.028
ENSMUSG00000006585	na	177.232	185.763	181.709	242.404	336.332	355.245	286.638	277.22	179.951
ENSMUSG00000006586	na	19.788	7.93856	22.0861	16.4835	9.145	18.7588	35.9449	11.4408	37.1731
ENSMUSG00000006587	na	21.5086	23.0218	34.1331	17.4531	66.0472	9.37941	17.5116	10.5608	15.2072
ENSMUSG00000006589	na	1427.31	1114.58	1283	1315.77	1715.19	1892.28	1845.17	1924.7	1187.01
ENSMUSG00000006599	na	1928.03	1655.19	1684.55	1720.11	1780.23	2414.05	2058.08	2290.81	2188.96
ENSMUSG00000006611	na	796.686	1300.33	1227.79	1234.32	1173.61	581.523	830.422	753.335	454.525
ENSMUSG00000006638	na	244.338	96.0565	116.454	167.743	157.497	84.4147	233.181	104.728	129.261
ENSMUSG00000006641	na	797.768	518.182	427.201	969.467	751.565	540.171	705.494	357.414	802.13
ENSMUSG00000006642	na	181.533	18.2587	85.3327	45.5719	20.3222	34.0004	49.7699	20.2415	77.7256
ENSMUSG00000006649	na	1604.64	1058.22	937.43	1303.41	488.422	369.188	501.313	234.977	773.03
ENSMUSG00000006651	na	358.764	219.898	223.873	261.796	183.916	189.933	152.075	146.091	226.418
ENSMUSG00000006673	na	2162.03	2528.75	2172.48	2492.97	2141.93	2467.41	2280.94	2623.45	2324.55
ENSMUSG00000006675	na	87.7553	64.3023	75.2936	63.025	50.8056	41.0349	58.9866	76.5656	55.7597
ENSMUSG00000006676	na	4560.72	4599.59	4515.63	4258.59	3578.76	4162.09	3847.03	4184.75	5330.12
ENSMUSG00000006678	na	101.521	138.131	77.3014	118.293	94.4984	102.001	78.3415	90.6466	126.726
ENSMUSG00000006699	na	9739.02	15175.8	15665.6	14443.8	15123	15870.6	12363.9	16603.7	9993.42
ENSMUSG00000006705	na	823.352	908.965	902.518	961.859	794.599	1333.05	968.67	935.51	906.518
ENSMUSG00000006711	na	16.3466	1.58771	6.02349	5.81769	4.06445	19.9313	22.12	5.28039	14.3623
ENSMUSG00000006715	na	474.911	270.704	281.096	286.036	384.091	263.796	466.363	331.784	318.505
ENSMUSG00000006717	na	2382.3	1577.39	1293.04	2017.77	2504.71	2732.93	2968.68	2671.88	2127.32
ENSMUSG00000006720	na	45.5983	60.3331	26.1018	46.5415	35.5639	50.4144	37.7883	43.1231	55.7597
ENSMUSG00000006724	na	189.276	180.999	364.421	495.474	689.939	133.657	1011.07	132.01	282.178
ENSMUSG00000006728	na	1987.4	1661.54	1890.37	1843.23	1851.36	1442.09	1753.93	1511.95	1589.15
ENSMUSG00000006731	na	685.696	1590.08	1175.58	1211.06	912.471	1317.82	547.47	1142.32	537.32
ENSMUSG00000006732	na	1299.12	1012.17	1056.12	1162.57	1620.69	1141.94	1481.12	1079.84	967.346
ENSMUSG00000006736	na	3735.62	3169.87	3299.86	3448.92	4502.38	3666.17	4176.99	3562.5	2912.16
ENSMUSG00000006740	na	7564.35	9922.28	7308.65	7999.13	8144.26	10210.8	7673.81	9373.33	6392.12
ENSMUSG00000006763	na	363.927	313.573	345.346	319.003	325.155	267.313	295.854	278.101	346.386
ENSMUSG00000006777	na	117.007	188.144	738.881	181.318	465.379	174.692	80.1849	589.643	541.544
ENSMUSG00000006782	na	726.129	747.027	889.463	385.907	458.267	328.279	305.072	452.354	423.267
ENSMUSG00000006784	na	74.8501	32.5481	58.227	46.5415	45.725	25.7934	120.738	44.8833	56.6045
ENSMUSG00000006800	na	1102.96	1076.47	1152.5	1193.6	1209.17	1063.4	1360.37	1126.48	1051.82
ENSMUSG00000006818	na	12103.4	22284.5	21443.4	20316.1	23073.4	17369.2	18447.2	16447.4	13788
ENSMUSG00000006850	na	574.712	1109.02	783.052	550.742	532.442	507.66	429.496	445.312	542.388
ENSMUSG00000006906	na	784.636	714.47	714.787	811.566	727.536	848.838	784.338	730.454	727.41
ENSMUSG00000006920	na	3606.57	3442.16	3178.4	3151.25	1962.11	2598.09	2670.98	2659.56	4102.59
ENSMUSG00000006930	na	826.792	1840.95	1739.78	890.107	1288.43	1027.05	305.993	396.028	246.694
ENSMUSG00000006931	na	378.552	211.166	220.861	221.072	223.545	59.7938	125.346	99.4473	224.728
ENSMUSG00000006932	na	15154.7	22540.3	18710.8	19986.4	16487.7	18501.4	13956.4	16549.5	17601.1
ENSMUSG00000006941	na	1789.52	1505.15	1413.51	1182.93	1590.22	1182.98	1403.7	1133.52	1078.86
ENSMUSG00000006958	na	284.774	375.494	255.998	464.446	522.282	471.315	757.606	424.191	292.316
ENSMUSG00000006998	na	4795.88	5986.73	6176.26	6627.68	6123.67	9240.04	7945.66	8110.97	7037.27
ENSMUSG00000007021	na	43.0173	18.2587	13.0509	17.4531	13.2094	12.8967	12.9033	10.5608	29.5695
ENSMUSG00000007029	na	1777.47	2838.81	4116.98	2048.79	2865.44	2421.06	1880.2	3767.56	2323.3
ENSMUSG00000007030	na	23.2293	17.4648	42.1644	5.81769	24.3867	17.5864	5.52999	22.8817	49.0009
ENSMUSG00000007033	na	21.7524	34.0111	55.3249	46.1452	32.0402	15.5168	32.3459	35.8362	12.9821
ENSMUSG00000007034	na	1693.13	2002.11	1908.42	2614.98	2739.39	3112.82	3618.46	2670.1	2778.63
ENSMUSG00000007035	na	46.4587	46.8375	32.1253	27.1492	41.6606	22.2761	35.0233	25.5219	28.7247
ENSMUSG00000007036	na	1792.96	2041.83	2262.81	2266.94	2291.31	1732.87	2246.09	1798.83	1727.69
ENSMUSG00000007038	na	6364.79	4959.99	4006.55	6511.93	6422.87	9474.02	11719.6	9316.18	10682.1
ENSMUSG00000007039	na	856.045	595.393	688.685	693.274	715.34	356.417	509.682	601.085	403.835
ENSMUSG00000007041	na	3057.68	6559.54	6926.89	5650.88	5754.34	6717.91	3223.06	7504.31	2894.43
ENSMUSG00000007050	na	343.278	320.717	319.245	254.039	347.51	395.108	315.209	331.784	278.798
ENSMUSG00000007080	na	40.4363	42.0743	42.1644	40.7238	35.5639	38.6901	90.3232	57.2042	82.7947
ENSMUSG00000007097	na	184.974	65.0962	3847.94	68.8427	2086.07	32.8279	2236.89	2051.43	3291.46
ENSMUSG00000007207	na	76.5708	68.2716	103.403	54.2984	56.9022	37.5176	31.3366	57.2042	62.5184
ENSMUSG00000007216	na	332.954	171.473	127.497	215.254	161.562	139.519	237.789	118.809	260.212
ENSMUSG00000007279	na	6.02242	1.58771	36.1409	3.87846	57.9184	1.17243	0.921665	36.9627	81.9498
ENSMUSG00000007338	na	1297.41	709.709	671.62	655.458	688.928	914.489	916.13	781.493	1211.5
ENSMUSG00000007379	na	33.5535	39.6928	66.2583	29.0884	57.9184	36.3452	21.1983	68.645	67.5875
ENSMUSG00000007411	na	3996.3	3816.86	3092.06	4501.91	4019.73	5624.18	5127.24	4886.1	4624.68
ENSMUSG00000007415	na	2107.85	2243.43	2124.28	2819.63	2544.34	3772.87	4237.82	3338.97	3618.46
ENSMUSG00000007458	na	7130.9	9578.22	9124.09	10319	10116.8	11911.2	10711.8	11045.1	8773.62
ENSMUSG00000007476	na	2425.07	3877.66	3197.19	4391.67	3390.4	5972.98	4475.45	5691.53	3969.08
ENSMUSG00000007564	na	4664.86	5601.48	6727.33	6880.38	6374.99	6609	6384.38	6736.02	4946.6
ENSMUSG00000007570	na	484.375	481.87	459.793	533.288	484.685	426.763	615.673	421.551	465.509
ENSMUSG00000007589	na	715.808	1219.36	1198.67	1212.02	1583.1	1107.94	1243.32	1274.33	589.7
ENSMUSG00000007591	na	25.8104	6.35084	3.01174	5.81769	3.04833	7.03456	5.52999	7.04051	14.3623
ENSMUSG00000007594	na	1.72069	3.96928	9.03523	0.969615	2.03222	2.34485	1.84333	1.76013	4.22422
ENSMUSG00000007603	na	1363.65	992.318	1040.06	1189.72	971.405	1079.81	1405.55	950.468	1050.98
ENSMUSG00000007610	na	659.025	492.19	441.723	399.481	425.75	298.969	376.039	305.382	518.733
ENSMUSG00000007613	na	3519.68	10122.5	6299.56	8079.82	8350.41	6446.02	4012.93	6366.38	3366.69
ENSMUSG00000007617	na	537.716	711.294	456.781	489.656	589.345	726.904	531.8	598.444	662.358
ENSMUSG00000007646	na	138.516	109.552	68.2662	23.2708	77.2244	80.8975	78.3415	70.4051	147.848
ENSMUSG00000007655	na	2344.46	1166.98	2975.6	1263.41	2096.22	750.351	2267.31	1861.33	3113.26
ENSMUSG00000007656	na	3628.95	2931.71	3507.68	3583.73	4575.56	5315.76	5918.9	4894.92	3939.52
ENSMUSG00000007659	na	10454.6	19465.7	16372.5	18945.4	21135.9	22894	17285.1	21592.4	9548.37
ENSMUSG00000007670	na	3135.11	2913.48	2513.8	2571.44	2286.26	2777.46	2742.88	2531.03	2977.26
ENSMUSG00000007682	na	10.3242	145.276	1294.05	253.069	656.408	120.76	342.859	249.938	2851.35
ENSMUSG00000007721	na	1232.02	1180.46	1301.07	1386.55	1788.36	1898.16	1826.74	1754.85	1274.02
ENSMUSG00000007739	na	4619.22	4468.61	4048.79	4428.26	4128.49	4552.56	4352.06	4695.94	4798.78
ENSMUSG00000007777	na	965.31	667.633	576.249	601.165	700.102	603.8	1012.91	599.327	878.628
ENSMUSG00000007783	na	73.9898	30.9604	38.1488	29.0884	22.3545	19.9313	37.7883	21.1215	48.1561
ENSMUSG00000007812	na	1205.34	2179.11	1741.78	1302.19	1359.56	1721.12	1196.31	1560.35	1769.96
ENSMUSG00000007815	na	10420.1	13512.8	13608.7	13913.9	13211.9	14479.1	13557.2	14662.1	11668.4
ENSMUSG00000007817	na	8901.81	7589.16	7009.27	10249.7	7893.1	8901.23	11755.7	8400.17	9251.32
ENSMUSG00000007827	na	294.238	134.162	117.458	99.8703	121.933	112.553	109.678	104.728	252.608
ENSMUSG00000007833	na	2381.45	1972.72	1751.83	2522.95	2375.68	2410.48	3141.02	2252.98	2044.51
ENSMUSG00000007836	na	6434.53	7428.9	7694	7310.9	7310.92	4778.81	6172.39	5684.33	5041.18
ENSMUSG00000007837	na	820.773	657.312	490.913	562.375	701.116	792.56	951.158	671.488	740.926
ENSMUSG00000007850	na	12541.9	11302.8	10575.1	9816.4	10232.1	7776.71	7382.54	7979.58	8399.41
ENSMUSG00000007867	na	457.705	589.039	657.565	600.192	591.378	587.385	475.58	581.722	304.143
ENSMUSG00000007872	na	1812.74	3538.26	4085.88	3066.91	4580.58	1377.61	1515.22	1522.5	1272.34
ENSMUSG00000007877	na	6.88277	3.17542	11.0431	2.90884	1.01611	2.34485	6.45165	9.68071	4.22422
ENSMUSG00000007880	na	4121.04	3640.59	3891.25	3751.45	3119.46	3480.89	3316.17	3905.82	4327.3
ENSMUSG00000007888	na	5.16208	23.8157	175.685	6.7873	156.481	16.414	7.37332	90.6466	280.488
ENSMUSG00000007891	na	19306.1	30456.8	30126.1	33011.6	28583.3	34018.3	32018.5	42301	25839.9
ENSMUSG00000007892	na	10818.6	10716.4	12100.9	10134.3	17293.2	10188.5	12989.2	9336.82	7731.05
ENSMUSG00000007908	na	141.957	123.048	80.3132	70.7819	54.87	63.3111	23.9633	75.6855	82.7946
ENSMUSG00000007950	na	624.61	258.797	232.908	219.133	253.012	173.519	320.739	212.976	446.922
ENSMUSG00000007987	na	708.065	534.265	448.75	417.904	464.363	575.661	610.141	482.275	551.683
ENSMUSG00000007989	na	411.245	399.309	317.237	310.277	303.817	165.312	198.158	176.893	259.367
ENSMUSG00000008028	na	6.02242	6.35084	6.02349	8.72653	5.08056	1.17243	6.45165	1.76013	3.37937
ENSMUSG00000008035	na	1712.94	3079.42	3230.58	2122.47	3333.91	2309.7	1377.89	2681.55	2860.66
ENSMUSG00000008036	na	2096.65	1884.62	1771.91	1848.1	2686.58	2030.62	2663.66	2039.12	1531.69
ENSMUSG00000008090	na	795.82	950.242	856.342	1322.56	1396.14	1466.7	1809.21	1397.54	936.084
ENSMUSG00000008129	na	36.1345	4.76313	6.02349	8.72653	6.09667	5.86213	12.9033	12.3209	23.6556
ENSMUSG00000008136	na	592.781	572.368	752.932	914.342	645.232	542.833	359.449	288.661	310.903
ENSMUSG00000008140	na	3260.75	3870.09	3806.74	4354.55	4740.15	4511.55	4946.56	4025.49	3658.19
ENSMUSG00000008153	na	3.44138	14.2894	195.763	16.4834	58.9345	7.03456	264.518	91.5267	509.44
ENSMUSG00000008167	na	641.817	715.265	833.249	738.846	829.149	732.766	720.741	900.305	623.493
ENSMUSG00000008193	na	8.60346	27.7849	13.0509	20.3619	12.1933	9.37941	4.60832	2.64019	21.9659
ENSMUSG00000008200	na	3239.2	3604.12	4215.44	4240.11	3825.65	3364.86	2675.59	3178.8	2259.96
ENSMUSG00000008206	na	971.33	1426.56	1155.51	854.231	893.165	735.112	552.999	693.49	455.371
ENSMUSG00000008226	na	1232.87	879.592	649.533	769.876	643.199	1276.77	1329.96	1054.32	1817.25
ENSMUSG00000008301	na	1718.11	1274.93	1020.98	1159.66	1244.74	978.971	1347.47	992.71	1269.81
ENSMUSG00000008305	na	850.882	1012.96	800.119	889.136	974.451	527.592	662.677	572.921	604.063
ENSMUSG00000008307	na	64.5259	183.381	122.478	331.608	282.479	528.764	305.071	411.87	96.3121
ENSMUSG00000008318	na	25.8104	33.3419	27.1057	38.7846	48.7734	73.8629	36.8666	41.363	43.087
ENSMUSG00000008333	na	856.901	976.439	1096.27	870.715	1186.82	819.525	933.651	944.31	676.722
ENSMUSG00000008348	na	25634.6	40955.4	24615	32454.8	46060.2	48074	32448	37551.1	32310.6
ENSMUSG00000008373	na	880.995	1282.86	1329.19	1155.78	1102.48	1116.15	1058.07	1050.79	880.331
ENSMUSG00000008384	na	704.623	1041.54	899.507	696.183	880.969	851.182	471.892	894.145	419.887
ENSMUSG00000008393	na	2164.21	4773.04	4067.8	3300.17	4876.76	4008.54	2616.06	3672.98	2027.01
ENSMUSG00000008398	na	710.648	428.682	649.532	446.023	690.957	274.348	259.909	478.755	555.907
ENSMUSG00000008429	na	1794.68	2712.61	2493.73	2908.83	2170.42	2789.21	2314.31	2534.6	2232.93
ENSMUSG00000008435	na	1102.1	858.953	889.468	898.835	769.196	758.56	770.511	841.341	817.808
ENSMUSG00000008438	na	9.46381	14.2894	14.0548	10.6658	10.1611	8.20699	5.52999	2.64019	0.844843
ENSMUSG00000008450	na	24.803	30.3898	20.5247	19.2353	9.00643	23.5442	26.5316	34.7904	38.1148
ENSMUSG00000008475	na	4728.53	7319.54	6061.38	6816.7	7008.93	7378.44	5779.78	6238.84	3822.92
ENSMUSG00000008496	na	362.206	260.385	253.99	245.313	240.818	322.417	201.845	195.374	228.108
ENSMUSG00000008540	na	4800.82	6321.48	7562.57	5354.24	7264.3	3179.62	4543.8	4456.7	3243.32
ENSMUSG00000008575	na	5230.92	3858.07	3454.5	3148.31	3899.81	3396.54	3134.52	3270.29	4117.77
ENSMUSG00000008601	na	592.776	508.861	823.211	427.6	697.05	400.97	466.363	991.837	578.717
ENSMUSG00000008604	na	2851.18	2765	2541.91	1952.8	2230.36	2164.3	1957.61	2589.15	2902.89
ENSMUSG00000008658	na	60.2242	27.7849	41.1605	39.7542	25.4028	16.414	33.1799	14.081	31.2592
ENSMUSG00000008668	na	3576.92	3111.8	3928.25	3419.8	5491.06	2919.89	3568.98	3213.23	2543.5
ENSMUSG00000008682	na	507.327	883.35	953.328	763.855	969.722	746.37	637.293	727.883	347.68
ENSMUSG00000008683	na	2337.76	2484.15	2511.11	2270.85	3265.73	2223.91	2312.31	2069.64	1491.97
ENSMUSG00000008690	na	2346.49	2318.94	2542.2	2783.16	2622.74	3158.57	3181.14	3080.77	2609.26
ENSMUSG00000008730	na	7024.73	13114	9491.94	10530	7858.58	11009.2	10501.5	10710.3	11141
ENSMUSG00000008734	na	1283.64	1166.97	1602.25	971.553	1047.61	677.662	820.283	997.116	2080.01
ENSMUSG00000008763	na	2686.86	2881.7	2464.61	2901.09	2079.98	2234.65	1975.13	2353.29	2686.6
ENSMUSG00000008822	na	338.116	205.609	176.689	192.953	199.158	323.59	283.873	326.504	332.024
ENSMUSG00000008845	na	5.16208	7.1447	48.1879	3.87846	15.2417	1.17243	42.3966	30.8022	80.2601
ENSMUSG00000008855	na	2206.8	2887.26	2241.74	2720.73	1820.87	1678.92	2082.97	1693.24	2415.4
ENSMUSG00000008859	na	1621.75	1911.61	2023.88	1684.21	1973.28	2098.64	1854.39	2196.63	1752.21
ENSMUSG00000008892	na	2578.64	2221.54	2148.69	2160.82	2646.21	2551.02	2656.43	2460.39	1995.03
ENSMUSG00000008958	na	1081.44	904.997	996.89	843.298	812.89	943.806	835.027	970.712	940.314
ENSMUSG00000008976	na	1505.6	1911.61	1760.86	2059.48	1480.47	1933.32	1594.47	1773.32	1935.54
ENSMUSG00000008999	na	1778.33	1278.9	1117.36	1458.3	1301.64	1472.57	1753.01	1377.3	1633.93
ENSMUSG00000009013	na	2576.73	1687.74	1686.58	1190.69	2124.68	1871.19	2026.74	1907.97	1696.44
ENSMUSG00000009030	na	1270.72	1365.45	1364.32	1420.5	1182.75	1307.26	1148.4	1193.36	1176.02
ENSMUSG00000009035	na	1710.36	4271.57	3601.1	2202	2908.17	3255.79	976.041	1543.64	1883.16
ENSMUSG00000009073	na	3749.36	4025.63	3645.19	4487.36	3233.26	4446.98	4802.74	3875.8	3995.27
ENSMUSG00000009076	na	427.592	261.178	273.065	315.125	320.075	230.968	466.362	266.66	313.437
ENSMUSG00000009079	na	6051.78	4629.73	5978.01	5356.21	5478.88	4505.1	5541.07	5119.58	4887.39
ENSMUSG00000009090	na	2825.33	2783.3	2648.36	3354.87	2689.62	3016.65	3506.97	3123.28	3702.96
ENSMUSG00000009092	na	18.9276	42.0743	15.0587	29.0884	53.8539	12.8967	30.4149	27.282	14.3623
ENSMUSG00000009097	na	15.4862	7.1447	7.0274	1.93923	21.3383	2.34485	4.60832	3.52026	7.60359
ENSMUSG00000009108	na	5.16208	12.7017	15.0587	11.6354	12.1933	2.34485	2.76499	36.9627	13.5175
ENSMUSG00000009112	na	1555.51	2698.31	2718.6	3133.8	2438.67	2892.37	2479.28	2960.54	2696.74
ENSMUSG00000009145	na	332.954	227.836	240.94	267.614	258.092	155.933	342.86	131.13	359.058
ENSMUSG00000009185	na	2.58104	3.96928	25.0979	11.6354	15.2417	1.17243	1.84333	26.4019	68.4323
ENSMUSG00000009207	na	203.902	303.253	293.143	298.641	356.655	255.589	208.296	229.697	207.831
ENSMUSG00000009216	na	11.1845	2.38157	4.01566	2.90884	3.04833	2.34485	8.29498	3.52026	5.9139
ENSMUSG00000009281	na	781.194	492.19	747.916	641.885	838.291	623.731	1217.52	621.325	529.716
ENSMUSG00000009291	na	13507.3	11851.5	11376.5	15414.3	12087.7	13731.5	16480.4	12855.2	13601.2
ENSMUSG00000009292	na	31.8328	20.6402	17.0665	48.4807	6.09667	11.7243	22.12	13.201	51.5354
ENSMUSG00000009293	na	1556.37	1836.8	1992.77	1846.14	2237.48	2276.85	1939.93	2351.3	2044.52
ENSMUSG00000009356	na	109.264	335.007	188.736	168.713	228.625	167.657	195.393	278.1	59.9839
ENSMUSG00000009376	na	4337.87	8147.26	4968.37	7030.7	4865.14	7400.38	4013.86	5091.18	5579.3
ENSMUSG00000009378	na	2859.79	2430.79	1869.29	2087.58	2325.88	3065.9	2420.29	2769.56	4771.67
ENSMUSG00000009394	na	400.921	160.359	183.716	127.02	169.691	66.8283	169.586	122.329	293.161
ENSMUSG00000009406	na	467.168	496.16	400.562	409.177	340.397	309.521	385.256	322.984	457.905
ENSMUSG00000009418	na	773.455	1263.02	1907.44	922.103	1181.74	832.425	793.554	1599.96	1056.9
ENSMUSG00000009470	na	5061.53	5551.82	5366.58	5218.18	4566.44	7018.68	4740.63	6851.1	6572.12
ENSMUSG00000009535	na	790.661	1378.93	1336.21	1354.55	1586.15	1961.47	1276.5	1913.26	879.481
ENSMUSG00000009545	na	2016.66	1521.82	1337.21	1386.55	1063.87	808.975	1504.16	1158.16	1187.84
ENSMUSG00000009549	na	1836.84	1756.84	1839.18	1255.65	2265.94	1330.71	1657.14	1530.44	1326.41
ENSMUSG00000009555	na	2460.61	2240.28	2055	2147.7	2729.28	2252.23	2926.32	2494.11	1749.66
ENSMUSG00000009563	na	1113.29	1266.2	1130.4	1290.56	1318.91	1512.43	1660.83	1464.43	1097.45
ENSMUSG00000009566	na	3692.57	1771.1	1741.8	2071.09	2090.13	1901.68	3982.48	1764.51	2813.3
ENSMUSG00000009569	na	1167.49	1563.68	1642.42	1584.34	1034.4	1945.06	1478.35	1680.03	1768.28
ENSMUSG00000009575	na	4053.12	4174.12	3887.17	3365.54	3054.45	2532.45	2771.45	2993.11	3355.72
ENSMUSG00000009585	na	1314.61	2491.02	4466.71	1905.29	1915.34	1503.04	1038.72	2576.82	2381.3
ENSMUSG00000009614	na	5073.81	4093.88	3701.9	7458.77	5822.37	8962.47	9024.66	8577.92	9871.46
ENSMUSG00000009621	na	1584.78	663.659	1398.46	868.776	1052.7	1012.97	1241.49	1363.22	2022.56
ENSMUSG00000009628	na	19.788	13.4955	15.0587	11.6354	23.3706	3.51728	5.52999	6.16045	9.29327
ENSMUSG00000009630	na	1976.21	3942.29	3291.84	3210.39	3482.21	3291	2426.74	3100.47	1916.95
ENSMUSG00000009633	na	3094.66	555.699	619.415	706.849	1825.95	1146.63	2528.13	1057.84	1519.03
ENSMUSG00000009640	na	530.832	581.897	690.692	688.428	747.858	614.352	701.386	576.442	495.078
ENSMUSG00000009647	na	1088.34	1037.57	1127.4	1168.39	1314.85	1232.22	1011.07	1480.27	1124.49
ENSMUSG00000009681	na	1755.11	2625.3	1682.56	1757.92	1777.18	1799.67	1496.78	1504.91	2496.51
ENSMUSG00000009687	na	471.469	321.512	329.284	295.732	284.511	341.176	259.91	286.021	326.954
ENSMUSG00000009731	na	39.5759	23.0218	31.1214	28.1188	36.58	21.1037	24.885	19.3614	30.4144
ENSMUSG00000009733	na	1108.99	781.946	617.407	695.213	495.862	610.834	788.022	528.037	1236.01
ENSMUSG00000009739	na	1072.86	2388.7	1847.21	2100.16	1459.13	2335.5	2105.07	1973.97	1445.53
ENSMUSG00000009741	na	3542.89	4298.73	4097.02	4570.78	4590.86	4299.27	4366.93	4379.25	3327
ENSMUSG00000009772	na	15239.3	3046.02	4513.59	6360.67	4329.61	1793.83	5389.91	2843.49	11479.7
ENSMUSG00000009828	na	654.722	604.123	719.806	660.308	492.814	424.418	425.809	531.559	472.268
ENSMUSG00000009863	na	8278.87	6805.12	7138.09	9187.62	10259.8	8675.01	11630.1	9668.54	7961.44
ENSMUSG00000009876	na	18.9276	21.4341	14.0548	15.5138	15.2417	12.8967	15.6683	11.4408	10.1381
ENSMUSG00000009894	na	1279.34	1041.54	1024	1360.37	1100.45	1356.5	1862.68	1316.57	1782.62
ENSMUSG00000009905	na	1071.99	1124.89	1019.98	984.159	982.58	1283.81	979.73	1325.38	1242.76
ENSMUSG00000009907	na	2302.28	3208.71	3384.39	3675.8	3315.82	3865.82	2944.65	4031.79	2723.62
ENSMUSG00000009927	na	2927.84	2727.17	3092.84	2965.95	3643.35	3043.47	3356.81	2861.96	2141.59
ENSMUSG00000009995	na	2122.47	1621.06	1736.77	1534.9	1540.43	1184.15	1512.46	1563.87	1502.13
ENSMUSG00000010021	na	6.88277	9.52627	22.0861	8.72653	11.1772	2.34485	11.06	4.40032	10.1381
ENSMUSG00000010025	na	3732.18	3686.71	3281.78	4004.62	3839.89	9164.65	8728.25	7790.38	9227.31
ENSMUSG00000010044	na	275.311	100.026	85.3328	256.948	182.9	328.279	539.175	249.938	582.098
ENSMUSG00000010045	na	1634.66	1511.5	1395.44	1595.02	1264.04	1911.06	2166.83	1665.08	1906.81
